trip_id;duration_in_seconds;start_time;end_time;starting_station_id;starting_station_latitude;starting_station_longitude;ending_station_id;ending_station_latitude;ending_station_longitude;bike_id;trip_route_category;passholder_type;kilometers_travelled;battery_level_at_start;battery_level_at_the_end;maximum_speed;minimum_speed;average_speed;new_user;damaged_bike;zip_codes;subscription_plan_duration
18841337;720;29/01/2017 13:15;29/01/2017 13:27;3027;34.058319;-118.246094;3031;34.05661;-118.237213;6567;One Way;Walk-up;1811;34;89;1229;459;823;False;True;0;0
17208791;600;03/01/2017 15:38;03/01/2017 15:48;3033;34.05302;-118.247948;3005;34.05661;-118.237213;5770;One Way;Monthly Pass;2048;30;33;627;22;911;False;True;0;0
23023515;480;24/03/2017 17:09;24/03/2017 17:17;3067;34.04652;-118.237411;3007;34.048851;-118.246422;5741;One Way;Monthly Pass;2794;59;90;1085;446;785;False;True;0;0
17694608;6060;11/01/2017 9:49;11/01/2017 11:30;3055;34.049198;-118.252831;3000;34.04855;-118.259048;5964;One Way;Monthly Pass;1258;58;60;909;287;677;False;False;0;0
20157571;780;16/02/2017 15:08;16/02/2017 15:21;3076;34.0532;-118.250954;3082;34.04855;-118.259048;6478;One Way;Monthly Pass;2571;79;52;976;182;833;True;True;0;30
21961790;1620;12/03/2017 20:45;12/03/2017 21:12;3023;34.049301;-118.238808;3016;0;0;6595;One Way;Walk-up;2512;67;24;669;271;691;False;True;0;
19910139;180;13/02/2017 3:59;13/02/2017 4:02;3005;34.034801;-118.231277;3031;34.034801;-118.231277;6437;One Way;Monthly Pass;1924;57;43;1408;316;616;True;True;0;0
20364805;53100;18/02/2017 20:35;19/02/2017 11:20;3031;34.042061;-118.263382;3000;34.049889;-118.255882;6619;One Way;Walk-up;2577;48;50;575;449;862;False;False;0;0
18787187;19620;28/01/2017 13:22;28/01/2017 18:49;3022;34.04998;-118.247162;3000;34.044701;-118.252441;6496;One Way;Walk-up;177;44;87;632;52;649;False;True;0;0
20157582;780;16/02/2017 14:51;16/02/2017 15:04;3034;34.040989;-118.255798;3034;34.04855;-118.259048;6418;Round Trip;Walk-up;1293;85;77;1039;29;705;False;True;0;30
18795196;840;28/01/2017 21:43;28/01/2017 21:57;3031;34.045181;-118.250237;3082;34.05048;-118.254593;6683;One Way;Walk-up;1478;67;66;1045;355;543;False;True;0;30
19930953;300;13/02/2017 12:19;13/02/2017 12:24;3016;34.044159;-118.251579;3069;0;0;6363;One Way;Monthly Pass;162;90;91;821;118;812;False;False;0;30
19329697;86400;02/02/2017 18:22;04/02/2017 11:30;3058;34.0406;-118.253838;3000;34.04652;-118.237411;6236;One Way;Monthly Pass;1635;50;7;1024;106;665;False;False;0;30
20006824;180;14/02/2017 14:12;14/02/2017 14:15;3005;34.050911;-118.240967;3031;34.052898;-118.241562;6644;One Way;Monthly Pass;556;36;99;1337;248;838;False;True;0;0
18120043;300;18/01/2017 8:10;18/01/2017 8:15;3067;34.04855;-118.259048;3005;34.044701;-118.252441;6270;One Way;Monthly Pass;1529;97;22;1397;408;877;False;False;0;30
19997588;1020;14/02/2017 11:30;14/02/2017 11:47;3058;34.044701;-118.252441;3005;0;0;6227;One Way;Monthly Pass;1334;89;57;66;49;588;False;True;0;0
22940922;2520;23/03/2017 15:57;23/03/2017 16:39;3068;34.04607;-118.233093;3042;0;0;6334;One Way;Walk-up;1094;47;30;60;369;723;False;True;0;0
18798078;1260;28/01/2017 22:06;28/01/2017 22:27;3069;34.042061;-118.263382;3075;34.042061;-118.263382;6549;One Way;Walk-up;1029;88;83;662;383;953;True;False;0;0
17329577;11160;05/01/2017 18:33;05/01/2017 21:39;3064;34.044701;-118.252441;3000;34.04652;-118.237411;6017;One Way;Monthly Pass;878;23;62;734;37;752;False;True;0;0
18931169;120;30/01/2017 17:30;30/01/2017 17:32;3042;34.052898;-118.241562;3023;34.05088;-118.248253;6681;One Way;Monthly Pass;2824;10;56;1115;236;806;False;True;0;30
21202749;1440;03/03/2017 14:52;03/03/2017 15:16;3082;34.035801;-118.23317;3082;0;0;6002;Round Trip;Walk-up;2368;83;31;619;336;987;False;True;0;30
16039703;42900;15/12/2016 2:31;15/12/2016 14:26;3051;34.04855;-118.259048;3000;34.044701;-118.252441;6381;One Way;Walk-up;1816;16;93;595;289;555;False;True;0;30
21684688;600;09/03/2017 16:54;09/03/2017 17:04;3062;34.045181;-118.250237;3032;34.04855;-118.259048;5744;One Way;Monthly Pass;109;79;85;896;226;955;False;False;0;30
21926437;1380;12/03/2017 12:29;12/03/2017 12:52;3000;34.035801;-118.23317;3082;34.04855;-118.259048;6110;One Way;Monthly Pass;1609;58;77;955;377;75;False;False;0;30
19353326;720;04/02/2017 17:50;04/02/2017 18:02;3018;34.0532;-118.250954;3069;34.049301;-118.238808;6592;One Way;Monthly Pass;2195;52;41;995;314;697;True;True;0;0
20971922;86400;26/02/2017 21:33;28/02/2017 14:13;3047;34.05088;-118.248253;3000;34.04211;-118.256187;5909;One Way;Walk-up;108;97;41;1138;372;975;True;True;0;0
23465060;1620;29/03/2017 18:26;29/03/2017 18:53;3049;34.04681;-118.256981;3005;0;0;5975;One Way;Walk-up;2497;25;52;62;462;652;True;True;0;30
11110566;11820;23/10/2016 13:54;23/10/2016 17:11;3005;34.049301;-118.238808;3000;34.050911;-118.240967;6291;One Way;Walk-up;1172;45;54;1336;433;98;False;True;0;30
22486572;540;18/03/2017 11:51;18/03/2017 12:00;3035;34.04652;-118.237411;3049;34.04652;-118.237411;6567;One Way;Walk-up;1692;88;55;1289;132;801;False;False;0;0
17891832;3240;14/01/2017 13:28;14/01/2017 14:22;3082;34.045422;-118.253517;3010;0;0;5862;One Way;Monthly Pass;902;20;80;817;431;812;True;True;23075;0
19515425;300;06/02/2017 20:52;06/02/2017 20:57;3007;34.047749;-118.243172;3034;34.049889;-118.255882;6410;One Way;Monthly Pass;704;56;67;1195;66;642;False;False;0;30
9140986;11160;07/10/2016 9:00;07/10/2016 12:06;3042;0;0;3000;34.04652;-118.237411;6032;One Way;Walk-up;827;33;10;503;27;60;True;False;0;30
22150239;660;14/03/2017 22:21;14/03/2017 22:32;3063;34.043732;-118.260139;3042;34.05088;-118.248253;5766;One Way;Monthly Pass;241;71;25;884;201;811;True;True;0;
18577777;240;25/01/2017 9:39;25/01/2017 9:43;3047;34.039982;-118.266403;3019;0;0;5753;One Way;Monthly Pass;318;71;73;831;255;691;False;True;0;0
20885448;240;27/02/2017 11:12;27/02/2017 11:16;3082;34.056969;-118.253593;3022;34.04855;-118.259048;5739;One Way;Monthly Pass;1691;14;6;868;424;777;False;False;0;0
18425096;780;22/01/2017 21:12;22/01/2017 21:25;3068;34.04855;-118.259048;3000;0;0;5757;One Way;Monthly Pass;1303;41;36;1303;256;87;False;True;23078;0
19060443;3000;01/02/2017 8:04;01/02/2017 8:54;3062;34.048401;-118.260948;3000;34.056969;-118.253593;6240;One Way;Monthly Pass;573;64;59;102;488;70;True;True;0;0
21352254;6600;05/03/2017 11:48;05/03/2017 13:38;3011;34.04652;-118.237411;3063;34.037048;-118.254868;6299;One Way;Walk-up;2339;70;99;1067;272;691;True;True;0;
21296663;2400;04/03/2017 19:23;04/03/2017 20:03;3006;34.05048;-118.254593;3007;34.042061;-118.263382;5945;One Way;Walk-up;1194;92;24;1311;103;718;True;True;0;30
19174116;6300;02/02/2017 14:18;02/02/2017 16:03;3027;34.049301;-118.238808;3064;0;0;6717;One Way;Walk-up;2405;55;7;1484;396;735;True;True;22728;0
22121253;360;14/03/2017 15:08;14/03/2017 15:14;3052;34.049198;-118.252831;3034;34.049301;-118.238808;5901;One Way;Monthly Pass;1769;60;29;516;203;80;False;True;0;30
17924064;1380;15/01/2017 2:34;15/01/2017 2:57;3028;34.039982;-118.266403;3026;34.038609;-118.260857;6063;One Way;Walk-up;2243;92;56;933;47;794;False;False;0;30
19703911;480;09/02/2017 20:32;09/02/2017 20:40;3005;34.04652;-118.237411;3067;34.04607;-118.233093;6416;One Way;Flex Pass;1261;37;43;974;214;99;False;False;0;30
20164011;720;16/02/2017 17:43;16/02/2017 17:55;3049;34.0532;-118.250954;3074;0;0;6351;One Way;Monthly Pass;2325;83;94;888;214;876;False;True;0;30
13083292;11040;11/11/2016 14:16;11/11/2016 17:20;3031;34.047749;-118.243172;3000;0;0;6621;One Way;Walk-up;2703;61;84;1146;393;958;False;True;0;
23433302;1500;29/03/2017 10:12;29/03/2017 10:37;3026;34.04113;-118.267982;3051;34.049198;-118.252831;5852;One Way;Walk-up;1917;68;67;909;212;588;False;True;0;0
22579593;2220;19/03/2017 12:18;19/03/2017 12:55;3014;34.04554;-118.256668;3000;34.05048;-118.254593;6411;One Way;Walk-up;227;48;53;1168;83;852;False;True;0;0
21620626;180;08/03/2017 21:23;08/03/2017 21:26;3022;34.04998;-118.247162;3036;34.04681;-118.256981;6247;One Way;Monthly Pass;1743;74;18;1045;119;60;True;True;0;0
20148164;720;16/02/2017 12:30;16/02/2017 12:42;3031;34.051102;-118.264557;3022;34.042061;-118.263382;6583;One Way;Walk-up;2902;34;97;1261;26;763;False;False;0;30
21452765;1680;06/03/2017 18:53;06/03/2017 19:21;3051;34.058319;-118.246094;3005;34.063179;-118.24588;5848;One Way;Walk-up;1163;53;50;804;471;577;True;False;0;0
18800982;1320;28/01/2017 23:16;28/01/2017 23:38;3027;34.04855;-118.259048;3042;34.045181;-118.250237;6728;One Way;Walk-up;1765;46;90;1067;278;566;True;False;0;365
18590469;660;25/01/2017 14:01;25/01/2017 14:12;3078;34.056969;-118.253593;3027;34.04417;-118.261169;6291;One Way;Monthly Pass;508;95;35;1346;456;538;False;False;0;30
18898522;720;30/01/2017 7:34;30/01/2017 7:46;3049;34.044701;-118.252441;3008;0;0;6683;One Way;Flex Pass;214;68;9;89;466;919;False;True;23075;0
20145180;900;16/02/2017 10:48;16/02/2017 11:03;3022;34.063179;-118.24588;3064;34.045422;-118.253517;5828;One Way;Walk-up;2377;40;54;1065;397;613;False;True;0;0
17113949;1320;01/01/2017 23:02;01/01/2017 23:24;3008;34.05661;-118.237213;3069;0;0;6010;One Way;Walk-up;2078;80;95;931;235;708;False;False;0;0
17454793;900;07/01/2017 21:07;07/01/2017 21:22;3062;34.04607;-118.233093;3008;34.039188;-118.232529;5809;One Way;Walk-up;762;84;21;853;147;627;False;True;0;30
18938136;300;30/01/2017 19:12;30/01/2017 19:17;3064;34.044701;-118.252441;3011;34.04607;-118.233093;6503;One Way;Flex Pass;1307;20;13;76;484;993;True;True;0;0
20732704;540;25/02/2017 10:17;25/02/2017 10:26;3007;34.045422;-118.253517;3063;34.04855;-118.259048;6313;One Way;Walk-up;1665;17;70;1347;42;628;False;True;0;0
18643016;540;26/01/2017 11:32;26/01/2017 11:41;3038;34.04998;-118.247162;3064;34.049301;-118.238808;6385;One Way;Monthly Pass;1075;18;48;1201;258;548;False;False;0;0
23087090;360;25/03/2017 11:04;25/03/2017 11:10;3034;34.046822;-118.248352;3006;0;0;6185;One Way;Flex Pass;2871;54;57;921;40;668;False;True;23074;
23179611;3240;26/03/2017 12:09;26/03/2017 13:03;3039;34.064281;-118.238937;3009;34.04998;-118.247162;6572;One Way;Walk-up;1481;43;36;95;431;51;True;True;0;30
17216398;720;03/01/2017 18:38;03/01/2017 18:50;3069;34.056969;-118.253593;3048;34.046612;-118.262733;6631;One Way;Flex Pass;647;19;34;616;445;656;False;False;0;365
20100507;660;15/02/2017 20:01;15/02/2017 20:12;3026;34.04607;-118.233093;3023;34.04681;-118.256981;5975;One Way;Walk-up;576;77;92;1348;253;781;False;False;0;0
18767212;60;28/01/2017 10:38;28/01/2017 10:39;3075;34.046612;-118.262733;3075;34.05088;-118.248253;6389;Round Trip;Walk-up;1465;35;8;661;338;727;False;True;0;0
19823850;8520;11/02/2017 16:02;11/02/2017 18:24;3054;34.047749;-118.243172;3000;34.046612;-118.262733;6558;One Way;Walk-up;2606;80;21;732;462;657;False;True;0;0
20620496;540;23/02/2017 17:49;23/02/2017 17:58;3051;34.04681;-118.256981;3082;34.04113;-118.267982;6606;One Way;Monthly Pass;126;99;37;1013;389;586;False;True;0;365
18130086;600;18/01/2017 11:53;18/01/2017 12:03;3030;34.05048;-118.254593;3032;34.049198;-118.252831;6170;One Way;Walk-up;2631;99;89;1039;402;558;True;False;0;0
21136482;11220;02/03/2017 15:42;02/03/2017 18:49;3040;34.046822;-118.248352;3000;34.04681;-118.256981;5832;One Way;Monthly Pass;75;56;10;926;218;532;True;False;0;30
20077818;960;15/02/2017 13:21;15/02/2017 13:37;3077;34.042061;-118.263382;3014;34.04554;-118.256668;5912;One Way;Walk-up;952;47;35;902;253;943;False;True;0;365
22713421;1620;20/03/2017 22:00;20/03/2017 22:27;3024;34.024479;-118.393867;3030;33.987381;-118.472832;6616;One Way;Walk-up;651;29;73;1013;372;851;False;True;0;0
20669929;420;24/02/2017 12:27;24/02/2017 12:34;3046;34.05088;-118.248253;3035;34.041691;-118.235352;6451;One Way;Walk-up;1984;21;79;604;245;528;True;False;0;365
17267578;1380;04/01/2017 19:02;04/01/2017 19:25;3078;34.063179;-118.24588;3074;34.050911;-118.240967;5999;One Way;Walk-up;482;47;21;1354;217;894;True;True;0;0
23141917;1200;26/03/2017 1:51;26/03/2017 2:11;3057;34.04211;-118.256187;3052;34.04211;-118.256187;6613;One Way;Walk-up;2294;29;12;150;9;516;True;False;0;0
22191397;1920;15/03/2017 9:27;15/03/2017 9:59;3057;34.039219;-118.236488;3069;0;0;6706;One Way;Monthly Pass;801;21;40;502;166;762;True;False;0;0
16782960;12540;26/12/2016 14:47;26/12/2016 18:16;3058;34.045422;-118.253517;3000;34.04652;-118.237411;6429;One Way;Walk-up;365;66;77;993;26;865;False;False;0;30
21858790;86400;10/03/2017 13:52;11/03/2017 17:41;3069;34.051941;-118.24353;3000;34.049889;-118.255882;6114;One Way;Walk-up;318;66;66;797;231;861;True;True;0;0
18321594;2580;21/01/2017 10:05;21/01/2017 10:48;3038;34.05357;-118.266357;3051;0;0;6551;One Way;Walk-up;1066;71;95;104;141;681;True;False;0;30
21049837;1200;01/03/2017 15:25;01/03/2017 15:45;3008;34.039871;-118.250038;3049;34.05661;-118.237213;6266;One Way;Walk-up;175;29;65;649;87;675;False;True;0;0
21746912;180;10/03/2017 11:52;10/03/2017 11:55;3051;34.05772;-118.24897;3067;34.051941;-118.24353;6444;One Way;Monthly Pass;1716;96;51;1051;311;814;True;True;0;0
18316547;1920;21/01/2017 8:15;21/01/2017 8:47;3052;34.05302;-118.247948;3063;34.048401;-118.260948;5829;One Way;Monthly Pass;1354;92;83;881;276;831;False;False;0;0
21119712;360;02/03/2017 12:59;02/03/2017 13:05;3005;34.064281;-118.238937;3076;34.04417;-118.261169;6595;One Way;Monthly Pass;2241;57;5;718;294;543;False;False;0;0
23090575;600;25/03/2017 12:46;25/03/2017 12:56;3014;34.035679;-118.270813;3079;34.051102;-118.264557;6183;One Way;Walk-up;1291;79;93;1127;40;723;True;True;0;0
17440313;8340;07/01/2017 14:31;07/01/2017 16:50;3068;34.035679;-118.270813;3019;34.05088;-118.248253;5940;One Way;Walk-up;248;82;96;1131;169;72;False;False;0;30
23473444;600;29/03/2017 20:15;29/03/2017 20:25;3006;34.035801;-118.23317;3082;0;0;6679;One Way;Monthly Pass;187;64;87;939;441;866;False;False;23082;0
22235706;960;15/03/2017 20:38;15/03/2017 20:54;3014;34.05088;-118.248253;3064;0;0;5758;One Way;Walk-up;346;49;8;881;308;602;False;True;0;0
22854428;6360;22/03/2017 13:59;22/03/2017 15:45;3060;34.046822;-118.248352;3000;34.045422;-118.253517;5862;One Way;Monthly Pass;622;48;73;603;441;936;False;False;0;0
22239997;180;15/03/2017 21:43;15/03/2017 21:46;3064;34.046612;-118.262733;3031;34.056969;-118.253593;6728;One Way;Monthly Pass;153;99;96;1482;327;751;True;True;0;0
18606819;42960;25/01/2017 8:28;25/01/2017 20:24;3048;34.045422;-118.253517;3000;34.045181;-118.250237;6645;One Way;Monthly Pass;666;17;71;1463;152;773;False;False;0;30
17578186;8700;09/01/2017 14:52;09/01/2017 17:17;3029;34.051102;-118.264557;3029;34.049198;-118.252831;6335;Round Trip;Walk-up;1076;14;6;809;454;882;True;False;0;
19695490;240;09/02/2017 17:05;09/02/2017 17:09;3075;34.04855;-118.259048;3006;34.0406;-118.253838;6135;One Way;Walk-up;1533;86;24;1271;191;965;False;False;0;30
19096980;420;01/02/2017 17:53;01/02/2017 18:00;3068;34.05661;-118.237213;3026;34.05014;-118.233238;5822;One Way;Monthly Pass;24;17;97;964;423;516;False;False;0;0
17945764;360;15/01/2017 11:17;15/01/2017 11:23;3067;34.0532;-118.250954;3074;34.038609;-118.260857;5735;One Way;Monthly Pass;1174;76;25;1205;346;739;True;True;0;0
21657112;720;09/03/2017 8:27;09/03/2017 8:39;3037;34.04554;-118.256668;3030;34.04652;-118.237411;6063;One Way;Flex Pass;1394;47;5;1395;432;926;False;True;0;30
23083665;32220;25/03/2017 1:45;25/03/2017 10:42;3045;34.05661;-118.237213;3000;34.04681;-118.256981;5719;One Way;Walk-up;2697;61;95;963;184;911;True;True;0;0
17575055;600;09/01/2017 16:49;09/01/2017 16:59;3027;34.034882;-118.25769;3051;0;0;6057;One Way;Monthly Pass;1387;93;9;1029;447;988;True;True;0;
16787715;12240;26/12/2016 16:36;26/12/2016 20:00;3065;34.04681;-118.256981;3000;34.044701;-118.252441;6466;One Way;Walk-up;191;39;88;735;174;789;False;True;0;30
22318752;660;16/03/2017 17:31;16/03/2017 17:42;3007;34.041691;-118.235352;3047;0;0;6469;One Way;Walk-up;32;64;83;52;134;639;False;False;0;30
19931108;13500;13/02/2017 8:45;13/02/2017 12:30;3066;34.048851;-118.246422;3000;34.048851;-118.246422;6621;One Way;Flex Pass;2774;32;6;1334;305;99;True;False;0;0
21750457;720;10/03/2017 12:41;10/03/2017 12:53;3000;34.04211;-118.256187;3014;34.04554;-118.256668;5865;One Way;Monthly Pass;447;88;85;1454;369;96;False;True;0;0
22930370;1800;23/03/2017 13:28;23/03/2017 13:58;3030;34.0532;-118.250954;3033;34.063179;-118.24588;6711;One Way;Monthly Pass;106;28;5;1431;232;655;True;True;0;30
18650632;1320;26/01/2017 13:44;26/01/2017 14:06;3026;34.045181;-118.250237;3063;34.04417;-118.261169;5857;One Way;Monthly Pass;1335;51;92;133;243;898;False;False;0;30
18479335;83400;22/01/2017 18:10;23/01/2017 17:20;3035;34.034801;-118.231277;3000;34.051941;-118.24353;6678;One Way;Walk-up;1012;45;34;594;415;562;True;False;0;365
19969065;900;14/02/2017 1:44;14/02/2017 1:59;3082;34.028511;-118.256668;3056;0;0;6288;One Way;Monthly Pass;1332;29;94;126;32;533;False;True;0;0
22298431;14160;16/03/2017 8:46;16/03/2017 12:42;3062;34.04998;-118.247162;3000;34.045422;-118.253517;6429;One Way;Monthly Pass;2639;90;9;998;415;622;False;True;0;30
17486910;30720;08/01/2017 0:57;08/01/2017 9:29;3082;34.060558;-118.238327;3000;0;0;5770;One Way;Walk-up;1273;46;5;1008;484;647;True;True;22728;0
21784516;840;10/03/2017 20:57;10/03/2017 21:11;3066;34.05048;-118.254593;3038;34.039982;-118.266403;5750;One Way;Walk-up;461;59;96;542;194;626;True;True;0;0
21296639;1500;04/03/2017 20:09;04/03/2017 20:34;3027;34.063389;-118.23616;3027;0;0;5918;Round Trip;Walk-up;1272;29;14;1409;71;991;True;False;0;365
23005912;3060;24/03/2017 11:22;24/03/2017 12:13;3082;0;0;3031;34.05661;-118.237213;6114;One Way;Walk-up;198;82;35;1337;91;871;True;False;0;
23297230;4800;27/03/2017 20:07;27/03/2017 21:27;3082;34.051941;-118.24353;3082;34.040989;-118.255798;6215;Round Trip;Walk-up;327;82;76;1252;21;941;False;True;0;30
21279731;660;04/03/2017 15:28;04/03/2017 15:39;3079;34.063179;-118.24588;3082;34.049198;-118.252831;6636;One Way;Walk-up;1756;28;84;1469;236;514;True;False;0;30
19684733;420;09/02/2017 13:42;09/02/2017 13:49;3014;34.048401;-118.260948;3030;0;0;6496;One Way;Flex Pass;188;51;92;115;7;608;False;False;0;0
19078033;240;01/02/2017 13:27;01/02/2017 13:31;3005;34.04652;-118.237411;3032;34.03746;-118.265381;6681;One Way;Monthly Pass;1058;52;73;538;243;649;True;False;0;30
20320306;240;18/02/2017 19:18;18/02/2017 19:22;3066;34.047749;-118.243172;3014;0;0;5967;One Way;Walk-up;2893;76;87;1104;413;562;True;False;0;
21878051;660;11/03/2017 22:40;11/03/2017 22:51;3018;34.04652;-118.237411;3063;0;0;5867;One Way;Walk-up;2506;66;27;144;87;791;False;False;0;0
23456880;840;29/03/2017 16:23;29/03/2017 16:37;3034;34.063389;-118.23616;3042;34.046822;-118.248352;6201;One Way;Monthly Pass;1001;45;21;859;393;876;False;True;0;0
20620523;1620;23/02/2017 17:02;23/02/2017 17:29;3042;34.04998;-118.247162;3000;34.04998;-118.247162;6400;One Way;Monthly Pass;2993;22;22;1441;292;913;True;False;0;0
19821238;12060;11/02/2017 14:06;11/02/2017 17:27;3026;34.04652;-118.237411;3000;34.044701;-118.252441;6654;One Way;Walk-up;954;85;5;965;72;696;True;True;0;0
22141927;10980;14/03/2017 17:01;14/03/2017 20:04;3042;34.04652;-118.237411;3000;34.04652;-118.237411;6295;One Way;Walk-up;692;47;72;1216;84;773;False;True;0;0
23425764;660;29/03/2017 8:12;29/03/2017 8:23;3026;34.05014;-118.233238;3005;34.04652;-118.237411;6293;One Way;Flex Pass;239;52;15;684;456;827;True;False;0;0
20507986;1260;21/02/2017 17:02;21/02/2017 17:23;3005;34.05661;-118.237213;3063;34.051941;-118.24353;6009;One Way;Monthly Pass;1294;81;55;992;37;985;False;False;0;365
17088789;600;01/01/2017 13:22;01/01/2017 13:32;3076;34.04855;-118.259048;3064;34.049889;-118.255882;5960;One Way;Walk-up;1493;17;16;867;31;894;False;False;0;30
18989597;360;31/01/2017 11:47;31/01/2017 11:53;3030;34.063389;-118.23616;3027;34.05661;-118.237213;6162;One Way;Walk-up;483;73;30;1342;323;852;True;False;0;0
18363938;34320;21/01/2017 14:31;22/01/2017 0:03;3082;34.043732;-118.260139;3014;34.049198;-118.252831;6063;One Way;Walk-up;185;34;39;1106;264;816;True;False;0;0
18781708;3360;28/01/2017 15:52;28/01/2017 16:48;3075;34.0406;-118.253838;3069;0;0;5939;One Way;Walk-up;299;96;9;1425;132;877;True;False;23075;0
15980925;900;14/12/2016 20:41;14/12/2016 20:56;3048;34.042061;-118.263382;3000;34.049301;-118.238808;6062;One Way;Monthly Pass;587;91;37;815;64;674;True;True;0;30
18823777;720;29/01/2017 7:34;29/01/2017 7:46;3058;34.049301;-118.238808;3079;0;0;6183;One Way;Walk-up;1565;95;57;1023;41;798;True;True;0;
19023751;360;31/01/2017 21:37;31/01/2017 21:43;3022;34.063179;-118.24588;3027;0;0;6014;One Way;Monthly Pass;1235;71;22;1425;387;651;False;False;0;0
21509486;660;07/03/2017 12:14;07/03/2017 12:25;3082;34.049301;-118.238808;3063;0;0;6194;One Way;Monthly Pass;2823;29;14;1367;362;892;False;True;0;0
20981031;120;28/02/2017 17:45;28/02/2017 17:47;3022;34.063179;-118.24588;3082;34.04855;-118.259048;5842;One Way;Monthly Pass;259;89;73;69;136;782;False;True;0;365
18130055;780;18/01/2017 12:42;18/01/2017 12:55;3035;34.04855;-118.259048;3035;34.049198;-118.252831;6055;Round Trip;Monthly Pass;1082;52;75;982;123;854;True;True;0;30
21588492;11040;08/03/2017 8:23;08/03/2017 11:27;3066;34.0406;-118.253838;3000;34.04681;-118.256981;6168;One Way;Monthly Pass;771;46;15;888;375;604;False;False;0;0
22374017;600;17/03/2017 7:47;17/03/2017 7:57;3049;34.051941;-118.24353;3008;34.04998;-118.247162;6527;One Way;Flex Pass;2784;71;30;681;486;513;False;True;0;0
19634505;15660;08/02/2017 12:54;08/02/2017 17:15;3042;34.04652;-118.237411;3000;34.05661;-118.237213;6014;One Way;Walk-up;2682;91;76;1274;79;833;True;False;0;0
21159774;60;03/03/2017 1:09;03/03/2017 1:10;3031;34.04211;-118.256187;3031;34.05088;-118.248253;5870;Round Trip;Flex Pass;1651;91;56;1421;345;781;False;False;0;0
18335435;1260;21/01/2017 14:44;21/01/2017 15:05;3028;34.041691;-118.235352;3006;0;0;6170;One Way;Walk-up;1847;61;83;58;62;966;True;False;23074;30
20513222;720;21/02/2017 19:00;21/02/2017 19:12;3078;34.035801;-118.23317;3069;34.05014;-118.233238;5868;One Way;Flex Pass;1575;39;81;891;211;604;True;True;0;0
23016289;900;24/03/2017 15:40;24/03/2017 15:55;3064;34.04607;-118.233093;3059;34.04998;-118.247162;6541;One Way;Walk-up;1862;96;80;666;241;583;False;False;0;30
19942312;660;13/02/2017 15:59;13/02/2017 16:10;3033;34.04652;-118.237411;3077;34.049198;-118.252831;6502;One Way;Flex Pass;1604;92;58;504;288;934;False;False;0;30
20379633;1140;19/02/2017 16:04;19/02/2017 16:23;3051;34.04607;-118.233093;3031;34.04652;-118.237411;6284;One Way;Walk-up;617;23;5;868;244;528;True;False;0;30
21670611;600;09/03/2017 13:14;09/03/2017 13:24;3068;34.048401;-118.260948;3069;34.048401;-118.260948;6020;One Way;Monthly Pass;635;94;52;956;288;515;True;False;0;30
19868543;39360;12/02/2017 1:57;12/02/2017 12:53;3082;34.063389;-118.23616;3000;0;0;5842;One Way;Walk-up;2989;35;29;1437;96;933;True;True;0;30
18512722;960;24/01/2017 7:27;24/01/2017 7:43;3069;34.056969;-118.253593;3000;34.046612;-118.262733;6410;One Way;Monthly Pass;248;56;98;578;155;509;True;True;0;365
21216143;4200;03/03/2017 18:04;03/03/2017 19:14;3006;34.049301;-118.238808;3063;0;0;5741;One Way;Walk-up;1377;31;78;741;136;823;True;True;0;0
18850642;1800;29/01/2017 15:32;29/01/2017 16:02;3046;34.044701;-118.252441;3023;34.044701;-118.252441;6492;One Way;Walk-up;1524;93;72;622;176;528;False;False;0;365
20819638;5340;26/02/2017 12:50;26/02/2017 14:19;3022;34.058319;-118.246094;3000;34.04554;-118.256668;6179;One Way;Walk-up;156;19;39;1119;322;70;False;True;0;0
21733283;900;10/03/2017 7:42;10/03/2017 7:57;3051;34.064281;-118.238937;3000;34.05088;-118.248253;6248;One Way;Monthly Pass;426;31;59;727;172;535;False;True;0;365
23348768;64920;27/03/2017 17:23;28/03/2017 11:25;3040;34.04681;-118.256981;3000;34.037949;-118.256271;6401;One Way;Walk-up;170;43;16;775;365;847;False;True;0;0
20097163;480;15/02/2017 19:17;15/02/2017 19:25;3032;34.040989;-118.255798;3034;34.039871;-118.250038;6380;One Way;Monthly Pass;2748;81;8;853;302;703;True;True;0;365
18058461;4680;17/01/2017 6:49;17/01/2017 8:07;3068;34.045422;-118.253517;3000;34.044701;-118.252441;6685;One Way;Monthly Pass;575;31;36;1019;123;602;True;False;0;0
19248505;240;03/02/2017 12:19;03/02/2017 12:23;3054;34.0532;-118.250954;3048;34.05088;-118.248253;5807;One Way;Walk-up;2461;47;57;755;31;989;True;True;0;30
21428347;1080;06/03/2017 12:29;06/03/2017 12:47;3068;34.04652;-118.237411;3037;0;0;5835;One Way;Flex Pass;795;10;72;1473;267;956;False;False;0;0
18818050;180;29/01/2017 5:19;29/01/2017 5:22;3055;34.05088;-118.248253;3029;0;0;6213;One Way;Monthly Pass;2587;48;31;1018;17;768;False;True;0;30
21358925;3300;05/03/2017 15:00;05/03/2017 15:55;3008;34.04554;-118.256668;3008;34.049198;-118.252831;6403;Round Trip;Walk-up;1129;11;51;726;20;906;False;True;0;0
18192656;56280;18/01/2017 19:58;19/01/2017 11:36;3063;34.05302;-118.247948;3000;34.050911;-118.240967;5753;One Way;Walk-up;473;10;52;79;472;907;False;False;0;0
